"읍부","예술, 스포츠 및 여가관련 서비스업",36911,26212,7496,2129,1074,19830,13609,4536,1427,258,17081,12603,2960,702,816
"읍부","협회 및 단체, 수리 및 기타 개인 서비스업",88935,50391,28159,6280,4105,51376,31039,15438,4313,586,37559,19352,12721,1967,3519
"읍부","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동",5247,2397,526,92,2232,295,162,59,,74,4952,2235,467,92,2158
"읍부","국제 및 외국기관",1765,1759,6,,,1431,1425,6,,,334,334,,,
"면부","계",2493858,1108411,890669,96070,398708,1450382,675797,645312,69773,59500,1043476,432614,245357,26297,339208
"면부","농업, 임업 및 어업",1036731,43998,644836,17347,330550,565193,27118,478769,13972,45334,471538,16880,166067,3375,285216
"면부","광업",3679,2637,581,207,254,3128,2329,537,185,77,551,308,44,22,177
"면부","제조업",362763,313505,24161,14187,10910,261120,228195,18556,12175,2194,101643,85310,5605,2012,8716
"면부","전기, 가스, 증기 및 수도사업",12539,12174,234,95,36,10877,10598,182,88,9,1662,1576,52,7,27
"면부","하수 · 폐기물 처리, 원료재생 및 환경복원업",8687,7495,545,497,150,7066,6056,512,435,63,1621,1439,33,62,87
"면부","건설업",105130,71789,23797,7730,1814,96400,65417,23150,7284,549,8730,6372,647,446,1265
"면부","도매 및 소매업",167670,82142,55619,13630,16279,92870,44463,35365,10153,2889,74800,37679,20254,3477,13390
"면부","운수업",67856,39111,25201,2701,843,60122,32777,24627,2499,219,7734,6334,574,202,624
"면부","숙박 및 음식점업",167250,65734,53340,20063,28113,61061,18982,25483,10215,6381,106189,46752,27857,9848,21732
"면부","출판, 영상, 방송통신 및 정보서비스업",15483,13706,1138,567,72,11074,9720,836,485,33,4409,3986,302,82,39
"면부","금융 및 보험업",32347,28780,2882,601,84,16503,14905,1271,304,23,15844,13875,1611,297,61
"면부","부동산업 및 임대업",25524,15131,7914,1841,638,17887,10205,6146,1402,134,7637,4926,1768,439,504
"면부","전문, 과학 및 기술 서비스업",30571,24551,3586,2149,285,20462,15549,2875,1965,73,10109,9002,711,184,212
"면부","사업시설관리 및 사업지원 서비스업",60184,52192,4958,1939,1095,43198,37224,4032,1627,315,16986,14968,926,312,780
"면부","공공행정, 국방 및 사회보장 행정",96067,96005,11,22,29,67860,67832,1,11,16,28207,28173,10,11,13
